Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MAGUNCHAL
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,JAMALCA
Latitud :,5°53'23.54'',Longitud :,78°11'19.55'',Altitud :,616 msnm.
Tipo :,EHA - Hidrológica,Código :,472B2370
2025/09/29,11:00,S/D,0.0
2025/09/29,12:00,S/D,0.0
2025/09/29,13:00,S/D,0.0
2025/09/29,14:00,S/D,0.0
2025/09/29,15:00,S/D,0.0
2025/09/29,16:00,S/D,0.0
2025/09/29,17:00,S/D,0.0
2025/09/29,18:00,S/D,0.0
2025/09/29,19:00,S/D,0.0
2025/09/29,20:00,S/D,0.1
2025/09/29,21:00,S/D,0.0
2025/09/29,22:00,S/D,0.0
2025/09/29,23:00,S/D,0.0
2025/09/30,08:00,S/D,0.0
2025/09/30,09:00,S/D,0.0
2025/09/30,10:00,S/D,0.0
2025/09/30,11:00,S/D,0.0
2025/09/30,12:00,S/D,0.0
2025/09/30,13:00,S/D,0.0
2025/09/30,14:00,S/D,0.0
2025/09/30,15:00,S/D,0.0
2025/09/30,16:00,S/D,3.4
