Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MAGUNCHAL
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,JAMALCA
Latitud :,5°53'23.54'',Longitud :,78°11'19.55'',Altitud :,616 msnm.
Tipo :,EHA - Hidrológica,Código :,472B2370
2021/12/04,17:00,S/D,0.0
2021/12/04,18:00,S/D,0.0
2021/12/04,19:00,S/D,0.0
2021/12/04,20:00,S/D,0.0
2021/12/04,21:00,S/D,0.0
2021/12/04,22:00,S/D,0.0
2021/12/04,23:00,S/D,0.0
2021/12/05,00:00,S/D,0.0
2021/12/22,12:00,S/D,0.0
2021/12/22,13:00,S/D,0.0
2021/12/22,14:00,S/D,0.0
2021/12/22,15:00,S/D,0.0
2021/12/22,16:00,S/D,0.0
2021/12/22,17:00,S/D,0.0
2021/12/22,18:00,S/D,0.0
2021/12/22,19:00,S/D,0.1
2021/12/22,20:00,S/D,0.0
2021/12/22,21:00,S/D,0.0
2021/12/22,22:00,S/D,2.9
2021/12/22,23:00,S/D,10.3
2021/12/23,00:00,S/D,2.5
2021/12/23,01:00,S/D,0.3
2021/12/23,02:00,S/D,0.0
2021/12/23,03:00,S/D,0.0
2021/12/23,05:00,S/D,0.0
2021/12/23,06:00,S/D,0.0
2021/12/23,07:00,S/D,0.0
2021/12/23,08:00,S/D,0.0
2021/12/23,09:00,S/D,0.0
2021/12/23,10:00,2.65,0.0
2021/12/23,11:00,2.61,0.0
2021/12/23,12:00,2.58,0.0
2021/12/23,13:00,2.55,0.0
2021/12/23,14:00,2.52,0.0
2021/12/23,15:00,2.50,0.0
2021/12/23,16:00,2.47,0.0
2021/12/23,17:00,2.45,0.0
2021/12/23,18:00,2.43,0.0
2021/12/23,19:00,2.41,0.0
2021/12/23,20:00,2.39,0.0
2021/12/23,21:00,2.44,0.3
2021/12/23,22:00,3.69,40.8
2021/12/23,23:00,3.00,22.9
2021/12/24,00:00,2.83,2.1
2021/12/24,01:00,2.68,0.0
2021/12/24,02:00,2.38,0.0
2021/12/24,03:00,2.40,0.0
2021/12/24,04:00,2.31,0.0
2021/12/24,05:00,2.17,0.3
2021/12/24,06:00,2.13,0.0
2021/12/24,07:00,2.02,0.0
2021/12/24,08:00,1.95,0.0
2021/12/24,09:00,1.90,0.0
2021/12/24,10:00,1.86,0.0
2021/12/24,11:00,1.85,0.0
2021/12/24,12:00,1.85,0.0
2021/12/24,13:00,1.83,0.0
2021/12/24,14:00,1.79,0.0
2021/12/24,15:00,1.77,0.0
2021/12/24,16:00,1.74,0.0
2021/12/24,17:00,1.69,0.0
