Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MAGUNCHAL
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,JAMALCA
Latitud :,5°53'23.54'',Longitud :,78°11'19.55'',Altitud :,616 msnm.
Tipo :,EHA - Hidrológica,Código :,472B2370
2025/02/03,03:00,1.82,0.0
2025/02/03,04:00,1.80,0.0
2025/02/03,05:00,1.75,0.0
2025/02/03,06:00,1.72,0.0
2025/02/03,07:00,1.70,0.0
2025/02/03,08:00,1.68,0.0
2025/02/03,09:00,1.66,0.0
2025/02/03,10:00,1.65,0.0
2025/02/03,11:00,1.61,0.0
2025/02/03,12:00,1.60,0.0
2025/02/03,13:00,1.58,0.0
2025/02/03,14:00,1.55,0.0
2025/02/03,15:00,1.51,0.0
2025/02/03,16:00,1.50,0.0
2025/02/03,17:00,1.49,0.0
2025/02/03,18:00,1.48,0.0
2025/02/03,19:00,1.51,0.2
2025/02/03,20:00,1.59,0.0
2025/02/03,21:00,1.60,0.0
2025/02/03,22:00,1.58,0.0
2025/02/03,23:00,1.56,0.0
2025/02/04,00:00,1.55,0.0
2025/02/04,01:00,1.54,0.0
2025/02/04,02:00,1.52,0.1
2025/02/04,03:00,1.52,0.0
2025/02/04,04:00,1.50,0.2
2025/02/04,05:00,1.50,0.1
2025/02/04,06:00,1.49,0.0
2025/02/04,07:00,1.49,0.2
2025/02/04,08:00,1.49,1.0
2025/02/04,09:00,1.48,0.0
2025/02/04,10:00,1.47,0.0
2025/02/04,11:00,1.47,0.0
2025/02/04,12:00,1.44,0.0
2025/02/04,13:00,1.43,0.0
2025/02/04,14:00,1.42,0.2
2025/02/04,15:00,1.40,0.0
2025/02/04,16:00,1.39,0.0
2025/02/04,17:00,1.46,0.0
2025/02/04,18:00,1.54,4.1
2025/02/04,19:00,1.63,20.3
2025/02/04,20:00,2.04,0.6
2025/02/04,21:00,2.17,0.2
2025/02/04,22:00,2.20,0.0
2025/02/04,23:00,2.20,0.0
2025/02/05,00:00,2.15,0.0
2025/02/05,01:00,2.09,0.0
2025/02/05,02:00,2.03,0.0
2025/02/05,03:00,1.97,0.0
2025/02/05,04:00,1.93,0.0
2025/02/05,05:00,1.89,0.1
2025/02/05,06:00,1.86,0.0
2025/02/05,07:00,1.83,0.0
2025/02/05,08:00,1.79,0.0
2025/02/05,09:00,1.77,0.0
2025/02/05,10:00,1.74,0.0
2025/02/05,11:00,1.70,0.0
2025/02/05,12:00,1.67,0.0
2025/02/05,13:00,1.64,0.0
2025/02/05,14:00,1.60,0.0
2025/02/05,17:00,1.56,0.0
2025/02/05,18:00,1.57,0.0
2025/02/05,19:00,1.56,0.0
2025/02/05,20:00,1.56,0.0
2025/02/05,21:00,1.56,0.0
2025/02/05,22:00,1.58,0.0
2025/02/05,23:00,1.58,0.0
2025/02/06,00:00,1.56,0.0
2025/02/06,01:00,1.54,0.0
2025/02/06,02:00,1.54,0.0
2025/02/06,03:00,1.52,0.0
2025/02/06,04:00,1.51,0.0
2025/02/06,05:00,1.51,0.0
2025/02/06,06:00,1.50,0.0
2025/02/06,07:00,1.51,0.0
2025/02/06,08:00,1.51,0.0
2025/02/06,09:00,1.50,0.0
2025/02/06,10:00,1.50,0.0
2025/02/06,11:00,1.50,0.0
2025/02/06,12:00,1.48,0.0
2025/02/06,13:00,1.47,0.0
2025/02/06,14:00,1.47,0.0
2025/02/06,15:00,1.45,0.0
2025/02/06,16:00,1.45,0.0
2025/02/06,17:00,S/D,0.1
2025/02/06,18:00,1.69,0.1
2025/02/06,19:00,1.95,0.0
2025/02/06,20:00,2.21,0.0
2025/02/06,21:00,2.23,0.0
2025/02/06,22:00,2.22,0.0
2025/02/06,23:00,2.15,0.0
2025/02/07,00:00,2.12,0.0
2025/02/07,01:00,2.05,0.0
2025/02/07,02:00,1.99,0.0
2025/02/07,03:00,1.96,0.0
2025/02/07,04:00,1.91,0.0
2025/02/07,05:00,1.87,0.0
2025/02/07,06:00,1.84,0.0
2025/02/07,07:00,1.82,0.0
2025/02/07,08:00,1.79,0.0
2025/02/07,09:00,1.76,0.0
2025/02/07,10:00,1.73,0.0
2025/02/07,11:00,1.70,0.0
2025/02/07,12:00,1.68,0.0
2025/02/07,13:00,1.66,0.0
2025/02/07,14:00,1.65,0.0
2025/02/07,15:00,1.62,0.1
2025/02/07,16:00,1.61,0.3
2025/02/07,17:00,1.58,0.9
2025/02/07,18:00,1.59,0.0
2025/02/07,19:00,1.59,0.0
2025/02/07,20:00,1.60,0.0
2025/02/07,21:00,1.62,0.0
2025/02/07,22:00,1.63,0.0
2025/02/07,23:00,1.63,0.0
2025/02/08,00:00,1.62,0.0
2025/02/08,01:00,1.60,0.0
2025/02/08,02:00,1.58,0.2
2025/02/08,03:00,1.57,0.0
2025/02/08,04:00,1.56,0.0
2025/02/08,05:00,1.56,0.1
2025/02/08,06:00,1.56,0.0
2025/02/08,07:00,1.54,0.0
2025/02/08,08:00,1.55,0.0
2025/02/08,09:00,1.53,0.0
2025/02/08,10:00,1.53,0.0
2025/02/08,11:00,1.52,0.0
2025/02/08,12:00,1.50,0.0
2025/02/08,13:00,1.48,0.0
2025/02/08,14:00,1.48,0.1
2025/02/08,15:00,1.45,0.0
2025/02/08,16:00,1.45,0.9
2025/02/08,17:00,1.46,0.1
2025/02/08,18:00,1.49,0.1
2025/02/08,19:00,1.52,0.0
2025/02/08,20:00,1.52,0.0
2025/02/08,21:00,1.56,0.0
2025/02/08,22:00,1.56,0.3
2025/02/08,23:00,1.54,0.3
2025/02/09,00:00,1.54,0.0
2025/02/09,01:00,1.54,0.0
2025/02/09,02:00,1.55,0.0
2025/02/09,03:00,1.55,0.0
2025/02/09,04:00,1.59,0.0
2025/02/09,05:00,1.61,0.0
2025/02/09,06:00,1.61,0.0
2025/02/09,07:00,1.62,0.0
2025/02/09,08:00,1.60,0.0
2025/02/09,09:00,1.60,0.0
2025/02/09,10:00,1.58,0.0
2025/02/09,11:00,1.56,0.0
2025/02/09,12:00,1.54,0.0
2025/02/09,13:00,1.52,0.0
2025/02/09,14:00,1.48,0.0
2025/02/09,15:00,1.47,0.0
2025/02/09,16:00,1.44,0.0
2025/02/09,17:00,1.44,0.0
2025/02/09,18:00,1.44,0.0
2025/02/09,19:00,1.44,0.0
2025/02/09,20:00,1.46,0.0
2025/02/09,21:00,1.47,0.0
2025/02/09,22:00,1.47,0.0
2025/02/09,23:00,1.52,0.0
2025/02/10,00:00,1.53,0.0
2025/02/10,01:00,1.56,0.0
2025/02/10,02:00,1.57,0.0
2025/02/10,03:00,1.56,0.0
2025/02/10,04:00,1.56,0.0
2025/02/10,05:00,1.54,0.0
2025/02/10,06:00,1.53,0.0
2025/02/10,07:00,1.51,0.0
2025/02/10,08:00,1.51,0.0
2025/02/10,09:00,1.49,0.0
2025/02/10,10:00,1.49,0.0
2025/02/10,11:00,1.47,0.0
2025/02/10,12:00,1.46,0.0
2025/02/10,13:00,1.44,0.0
2025/02/10,14:00,1.40,0.0
2025/02/10,15:00,1.38,0.0
2025/02/10,16:00,1.35,0.0
2025/02/10,17:00,1.37,0.0
2025/02/10,18:00,1.38,0.0
2025/02/10,19:00,1.39,0.0
2025/02/10,20:00,1.42,0.2
2025/02/10,21:00,1.46,0.0
2025/02/10,22:00,1.70,0.0
2025/02/10,23:00,2.04,0.0
2025/02/11,00:00,2.05,0.0
2025/02/11,01:00,2.00,0.0
2025/02/11,02:00,1.93,0.5
2025/02/11,03:00,1.88,0.2
2025/02/11,04:00,1.82,5.3
2025/02/11,05:00,1.78,1.1
2025/02/11,06:00,1.77,0.8
2025/02/11,07:00,1.74,0.0
2025/02/11,08:00,1.73,0.0
2025/02/11,09:00,1.75,0.1
2025/02/11,10:00,1.74,0.0
2025/02/11,12:00,1.69,0.0
2025/02/11,13:00,1.68,0.0
2025/02/11,14:00,1.64,0.0
2025/02/11,15:00,1.63,0.0
2025/02/11,16:00,1.64,0.0
2025/02/11,17:00,1.84,0.0
2025/02/11,18:00,1.85,0.0
2025/02/11,19:00,1.83,0.0
2025/02/11,20:00,1.81,0.0
2025/02/11,21:00,1.80,0.0
2025/02/11,22:00,1.80,0.0
2025/02/11,23:00,1.76,1.7
2025/02/12,00:00,1.77,5.4
2025/02/12,01:00,1.75,2.5
2025/02/12,02:00,1.77,3.6
2025/02/12,03:00,1.94,3.3
2025/02/12,04:00,2.08,2.2
2025/02/12,05:00,2.21,0.4
2025/02/12,06:00,2.29,0.1
2025/02/12,07:00,2.24,0.0
2025/02/12,08:00,2.23,0.0
2025/02/12,09:00,2.19,0.0
2025/02/12,10:00,2.13,0.0
2025/02/12,11:00,2.08,0.0
2025/02/12,12:00,2.02,0.0
2025/02/12,13:00,1.98,0.0
2025/02/12,14:00,1.94,0.0
2025/02/12,15:00,1.93,0.0
2025/02/12,16:00,1.89,0.0
2025/02/12,17:00,1.85,0.0
2025/02/12,18:00,1.85,0.0
2025/02/12,19:00,1.85,0.0
2025/02/12,20:00,S/D,0.0
2025/02/12,21:00,1.81,0.0
2025/02/12,22:00,1.81,0.0
2025/02/12,23:00,1.80,0.0
2025/02/13,00:00,1.81,4.2
2025/02/13,01:00,1.84,8.0
2025/02/13,02:00,1.86,25.9
2025/02/13,04:00,1.88,3.8
2025/02/13,05:00,1.89,1.1
2025/02/13,06:00,1.96,0.1
2025/02/13,07:00,2.00,0.0
2025/02/13,08:00,2.05,0.0
2025/02/13,09:00,2.05,0.0
2025/02/13,10:00,2.01,0.0
2025/02/13,11:00,1.98,0.1
2025/02/13,12:00,1.93,0.0
2025/02/13,13:00,1.90,0.0
2025/02/13,14:00,1.86,0.0
2025/02/13,15:00,1.82,0.0
2025/02/13,16:00,1.81,0.0
2025/02/13,17:00,1.81,0.0
2025/02/13,18:00,1.85,0.0
2025/02/13,19:00,1.86,0.0
2025/02/13,20:00,1.86,0.0
2025/02/13,21:00,1.86,0.5
2025/02/13,22:00,1.88,7.1
2025/02/13,23:00,1.91,22.0
2025/02/14,00:00,2.14,4.5
2025/02/14,01:00,2.50,9.0
2025/02/14,02:00,2.59,3.9
2025/02/14,03:00,2.62,0.2
2025/02/14,04:00,2.55,0.0
2025/02/14,05:00,2.54,0.0
2025/02/14,06:00,2.45,0.0
2025/02/14,07:00,2.39,0.1
2025/02/14,08:00,2.34,0.0
2025/02/14,09:00,2.25,0.0
2025/02/14,10:00,2.19,0.0
2025/02/14,11:00,2.13,0.0
2025/02/14,12:00,2.07,0.0
2025/02/14,13:00,2.04,0.0
2025/02/14,14:00,1.99,0.0
2025/02/14,15:00,1.94,0.0
2025/02/14,16:00,1.90,0.0
2025/02/14,17:00,1.88,0.0
2025/02/14,18:00,1.88,0.0
2025/02/14,19:00,1.87,0.0
2025/02/14,20:00,1.85,0.0
2025/02/14,21:00,1.85,0.0
2025/02/14,22:00,1.82,0.0
2025/02/14,23:00,1.82,0.0
2025/02/15,00:00,1.80,0.0
2025/02/15,01:00,1.78,0.0
2025/02/15,02:00,1.76,0.0
2025/02/15,03:00,1.75,0.0
2025/02/15,04:00,1.75,0.0
2025/02/15,05:00,1.73,0.0
2025/02/15,06:00,1.71,0.0
2025/02/15,07:00,1.72,0.0
2025/02/15,08:00,1.70,0.0
2025/02/15,09:00,1.69,0.0
2025/02/15,10:00,1.69,0.0
2025/02/15,11:00,1.67,0.0
2025/02/15,12:00,1.63,0.0
2025/02/15,13:00,1.62,0.0
2025/02/15,14:00,1.58,0.0
2025/02/15,15:00,1.55,0.0
2025/02/15,17:00,1.56,0.0
2025/02/15,18:00,1.55,0.0
2025/02/15,19:00,1.56,0.0
2025/02/15,20:00,1.56,0.0
2025/02/15,21:00,1.55,0.0
2025/02/15,22:00,1.56,0.0
2025/02/15,23:00,S/D,0.0
