Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : NARANJITO
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,JAMALCA
Latitud :,5°49'10.85'',Longitud :,78°16'33.54'',Altitud :,500 msnm.
Tipo :,EHA - Hidrológica,Código :,220907
2024/01/19,09:00,4.38,0.1
2024/01/19,10:00,4.33,0.0
2024/01/19,11:00,4.31,0.0
2024/01/19,12:00,4.32,0.0
2024/01/19,13:00,4.32,0.0
2024/01/19,14:00,4.33,0.0
2024/01/19,15:00,4.32,0.0
2024/01/19,16:00,4.32,0.0
2024/01/20,09:00,4.25,0.0
2024/01/20,10:00,4.24,0.0
2024/01/20,11:00,4.21,0.0
2024/01/20,12:00,4.21,0.0
2024/01/20,13:00,4.19,0.0
2024/01/20,14:00,4.19,0.0
2024/01/20,15:00,4.14,0.0
2024/01/20,17:00,4.17,0.0
2024/01/21,11:00,4.07,0.0
2024/01/21,14:00,4.07,0.0
2024/01/21,15:00,4.09,0.0
2024/01/21,18:00,4.18,0.1
2024/01/21,19:00,4.30,0.0
2024/01/21,20:00,4.34,0.0
2024/01/21,21:00,4.43,0.0
2024/01/21,22:00,4.51,0.0
2024/01/21,23:00,4.61,0.0
2024/01/22,00:00,4.75,0.0
2024/01/22,01:00,S/D,0.0
2024/01/22,02:00,4.78,0.0
2024/01/22,03:00,4.80,0.0
2024/01/22,04:00,4.78,0.0
2024/01/22,05:00,4.70,0.0
2024/01/22,06:00,S/D,0.0
2024/01/22,07:00,4.58,0.0
2024/01/22,08:00,4.57,0.0
2024/01/22,09:00,4.52,0.0
2024/01/22,10:00,4.48,0.0
2024/01/22,11:00,4.45,0.0
2024/01/22,12:00,4.41,0.0
2024/01/22,13:00,4.42,0.0
2024/01/22,14:00,4.36,0.0
2024/01/22,15:00,4.34,0.0
2024/01/22,16:00,4.30,0.0
2024/01/22,19:00,4.30,0.0
2024/01/22,20:00,4.27,0.0
2024/01/22,21:00,4.25,0.0
2024/01/22,22:00,4.26,0.0
2024/01/22,23:00,4.25,0.0
2024/01/23,00:00,4.25,0.0
2024/01/23,01:00,4.27,0.0
2024/01/23,02:00,4.28,0.0
2024/01/23,03:00,4.27,0.0
2024/01/23,04:00,4.27,0.0
2024/01/23,05:00,4.26,0.0
2024/01/23,06:00,4.24,0.0
2024/01/23,07:00,4.24,0.0
2024/01/23,08:00,4.21,0.0
2024/01/23,09:00,4.20,0.0
2024/01/23,10:00,4.19,0.0
2024/01/23,11:00,4.18,0.0
2024/01/23,12:00,4.18,0.0
2024/01/23,13:00,4.19,0.1
2024/01/23,14:00,4.17,0.0
2024/01/23,15:00,4.15,0.0
2024/01/23,16:00,4.16,0.0
2024/01/23,17:00,4.17,0.0
2024/01/23,20:00,4.25,0.0
2024/01/23,21:00,4.24,0.0
2024/01/23,22:00,4.25,0.0
2024/01/23,23:00,4.26,0.0
2024/01/24,00:00,4.25,0.0
2024/01/24,01:00,4.29,0.0
2024/01/24,02:00,4.33,0.0
2024/01/24,04:00,4.33,0.0
2024/01/24,05:00,4.31,0.0
2024/01/24,10:00,4.23,0.0
2024/01/24,11:00,4.24,0.0
2024/01/24,13:00,4.20,0.0
2024/01/24,14:00,4.20,0.0
2024/01/24,15:00,4.17,0.0
2024/01/24,16:00,4.16,0.0
2024/01/25,00:00,4.10,0.0
2024/01/25,01:00,4.06,0.0
2024/01/25,02:00,4.07,0.0
2024/01/25,03:00,4.06,0.0
2024/01/25,04:00,4.06,0.0
2024/01/25,05:00,4.04,0.0
2024/01/25,06:00,4.06,0.0
2024/01/25,07:00,4.02,0.0
2024/01/25,12:00,3.97,0.0
2024/01/25,13:00,3.95,0.0
2024/01/25,15:00,3.94,0.0
2024/01/25,16:00,3.92,0.0
2024/01/25,17:00,3.92,0.0
2024/01/30,08:00,3.68,0.0
